resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,device_name,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,average_temp,average_watts,max_watts,weighted_average_watts,device_watts,kilojoules,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score
2,"{'id': 3606646, 'resource_state': 1}",Sunrise with the boys 🫡,66661.8,7856,8019,357.0,Ride,Ride,10.0,Wahoo ELEMNT BOLT 3,18381936041,2026-05-05T04:45:00Z,2026-05-05T05:45:00Z,(GMT+00:00) Europe/Lisbon,3600.0,,,,40,14,0,4,0,"{'id': 'a18381936041', 'summary_polyline': 'cnhkFrdkw@sEk@q@_AEoAlBuJvBoFk@wDnBmKKaHzDiUb@q@|HpAfFfCtFyF~AQpUfKpQjBlFpBhAKxAoAfG{@bB}B`AXj@vAeCnTAfZ{DnvAq@fD{HjNu@vIj@bEbEjIL~HfAnKo@fHDvC~DrUn@dLhFfUEjBsAnEU`CeAn^`@rMp@dCzEfIfApKhDzH~ArKbGbLfFtCjAxAzFpPrEzRrEfKnClDxGpFrBvDvFrZXjFS~LhAnGxA`CxNlN`XzQrB|DzA~J?t\\_@vCo@lAEvC{R`l@uBvO{@|CFpBqAbNTrCfClMUdGcAtCqD`FoH~EsApBsAhIeEbHaAxGm@dNkBzGkHbIoHzQwLdLcEvJ_EvPGnSy@nF}ItVyDlNcPdZaCrIaMfXWdCp@pLe@nBuAvAc@tA@dLi@lKH`MWvAgBpCq@vB?|K]bCX`@Ri@AeOf@oBpB}C\\kBVmc@ZsB`CgFS{GPaCtMuY|F_UfKsS`EcOnCiG`EmMt@oFNuTvBeI`BuCrAyGtBqD~KsKlGiPtHuItByHf@aN|@oFbE}GvA_JlAmBrHcFbDkEdAeCh@wC?aDmCeNMiDfEo`@~@oE|Qsi@~AyJNqEMsXyBqLgCmDyWsQqMmMqAsBgAcGP_M_@{G_GiZeB_DyGsFiDcFqDoIuEmRcG_QmA_BiFyC_GyK_BuKiDcIiAsKuEqH{@_EYsKx@gYZgGtA_FJoCiDiMeAcGk@mKuDsTbAoNeBgJSwIc@aBiDeG_@aEz@wIzGoLbAiEtDwtA@cYp@kKxCkMzQsa@|DkQZgEsCqs@mJe~@{Akb@oHcw@uCyN}EwOuJuTeCgBuVcFmMq@uDb@o[xKiDCgUmEeQjBsK{CaF}I_ByAmPeDo@aAiAsF{FyIUkBJqEe@aCeCuB_VmKcFcHoK}a@_Tsm@e@iCm@_Kwg@tIuDAwEbA}FbCkBdBg^fPeO|MeEdCePhGkFdAQr@p@|Ij@jAbDbCxEnSVjSQb@_Ir@PzUaEte@K`VqLvRu@~F`@dF|HzRbDvD|P|DtWhQvUnKrHvE|H~@c@rGZ`MeId\\aC`OgBXm@x@VnDqBnNsAxGiDnLgA~Gy@nA}BhAwB|@eAG_@~@r@xC`@rHgB`Li@fL@rJc@rFh@fEpE|Jl@nQl@`Cn@V~J{CfTTxGn@hIw@`NlLvEzAl@_@j@}C|A_CpSsJpDcAjD{DpDq@dDbAnLhNdG~QdARf@x@r@a@EkAVk@fE}A?eCXs@fFQzA{A~@aD`C{@x^fDpOqAlDbAtK|FnAdBpBhF`AsAbBm@hHr@', 'resource_state': 2}",False,False,False,False,everyone,False,b17389585,"[38.712833, -9.237057]","[38.71274, -9.237242]",8.485,14.98,88.8,10.0,161.0,589.0,178.0,True,1257.3,True,145.4,170.0,False,True,178.0,4.8,19486316821,19486316821,2026-05-05-044500-ELEMNT_BOLT_9D28-112-020260505-7-qjhwdj.fit,False,29,0,False,187.0
2,"{'id': 3606646, 'resource_state': 1}",Morning Workout,0.0,2617,2617,0.0,Workout,Workout,,Suunto Race S,18395166688,2026-05-06T05:58:23Z,2026-05-06T06:58:23Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,6,0,1,0,"{'id': 'a18395166688', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,,26.0,,,,,,True,88.9,115.0,False,True,12.2,12.2,19499644932,19499644932,69fae2f2da5ce35e3cc660b5.fit,False,0,0,False,5.0
2,"{'id': 3606646, 'resource_state': 1}",Mais 15min que o habitual ☺️,66346.6,8614,9257,758.0,Ride,Ride,10.0,Wahoo ELEMNT BOLT 3,18408555438,2026-05-07T04:26:21Z,2026-05-07T05:26:21Z,(GMT+00:00) Europe/Lisbon,3600.0,,,,17,13,0,3,0,"{'id': 'a18408555438', 'summary_polyline': '_nhkFldkw@aFu@k@_CpBuJxBoFq@sDnByKKuG~E_WdIpA~EbCvFwFzAS|T~JlRxB~EnBxDaBvFw@hBcC`BlBcClUAlZ}DvuAs@jDsH~Mw@|Il@hEdErIHpHfA|Jg@rM~D~Ul@xKhFjUkB~KgAv_@^|Lx@vCrErHdAnKlDfItAbKlGrLtHrFvFhPrE|RfEpJbDhExGrFlBtD|Fb[TtFUjLnArG`QvQpXhRlBrD|AjKAn\\oAlFGtCyRzk@kDnTmAtRxCtPOnGeAzCsDdFyJ|HuAhIgEjHgAxGk@dNiB~GwHvIiHpQsL`LgExJ{DrPGvRm@hFgPdg@_P|Y}CjKoH{DcEs@q@qMwA_CwA}LaJcFuCeFwFoGuDgK_BgHsDqFiHuViGxFKhFiC~D_MjGcG?uBp@uJnRaJzFoGtBsBbEmLfI_C|EqKjIsBdA{CyAqCn@eJhH}E|JsErDmBTKhA`APJkA_AU}AjCuNhEkCrCiArD_Br@YzAmAxAmFbC_Ee@sEmCkUcIuZkNsCeCeEv@a@vARbCq@Tis@{Pc`@qFwe@qYkt@k\\aNeFsOkIqAcBkGnCyRCkCo@sLtDsErH_@xIsBdKeFz@yBlGyDp@sClCuIvCoDoFiIuA{I}FgJwKsH}FmAcHH_Jm@uDeAmByCk@eBqCr@}HmDgS_DeG_HaJ}MwJ}@uBcBqAgBqFKeCyAoCqG{UwS{Pr_@_jAfCy@xL|@IsCPmJr@_Er^yObLaNt@oAMWjCu@dImAfDeF|CyPjB{DbBs\\|CeN\\mL~C{FnEaElIAvEt@lHSzBw@rBwIwCkGt@}DlEsC~BgDvKYlFiI~FeRKuBgB{FHaCrK}YbGgKvAmd@lAaBdD}@hAiD|AiMrM}T|DmCvPqBtFoD~@aYeAwOmA}EAsGl@mG_AyONaAlBgAfBcRnBo@~IfDpCEnI}FbMkEbDaDdIyDbCiFb@}DYqF|E{I~BcBbEq@hK{HAiFqBmKa@eKjByFRcLjAgJ`CkItEaHvL}EeBwGo@{QyDoIk@yCPaIC{MjFcO~CsVZsAlAu@UwAd@yDtEaQjBkJZaF~@{B`CkAUmF|BmNrHo[SiOnFic@|EWzFgQnM\\SwS`AcMx@iAxD]tCoI~DwBxE}E`@JfAdEhBfA~Hs@bHv@~LGlB`A~@hEFvg@|SrAvDlApCtCvEjKbDnDj@jB?zQ`BfJgA~B_AlMmA~BLzGc@xMaDpFgEr@oChBbAvAjBf@jKuAJxCsFhBgBnEDfBzC`AJtCfHp@lDfBtArBl@rDrEhBxN~_@dK|JbAvB`KlBfOrDBrAyEtVbAzFmBvJ?lBv@vB|D{CxFiBh@z@hBrL', 'resource_state': 2}",False,False,False,False,everyone,False,b17389585,"[38.712776, -9.237052]","[38.712324, -9.236555]",7.702,17.24,85.4,10.0,150.5,585.0,181.0,True,1296.2,True,144.3,171.0,False,True,288.6,9.8,19513131051,19513131051,2026-05-07-042621-ELEMNT_BOLT_9D28-113-020260507-22719-n6jz7x.fit,False,5,0,False,200.0
2,"{'id': 3606646, 'resource_state': 1}",Morning Workout,0.0,2537,2537,0.0,Workout,Workout,,Suunto Race S,18421477497,2026-05-08T06:01:50Z,2026-05-08T07:01:50Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,5,0,1,0,"{'id': 'a18421477497', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,,27.0,,,,,,True,80.2,106.0,False,True,18.6,18.6,19526162557,19526162557,69fd8745510979456c926dec.fit,False,0,0,False,4.0
2,"{'id': 3606646, 'resource_state': 1}",Z10 🫡😬,66679.0,7519,7624,494.0,Ride,Ride,10.0,Wahoo ELEMNT BOLT 3,18425420067,2026-05-08T11:25:19Z,2026-05-08T12:25:19Z,(GMT+00:00) Europe/Lisbon,3600.0,,,,75,14,0,1,0,"{'id': 'a18425420067', 'summary_polyline': '}nhkFndkw@iEu@i@aCfBaJbCaGm@{DlB}JKmH|E}VjIxAlE|BpFoFhBYdU`KxRxBrElBjAIzAyAjGw@fB}BbB`BaC`TCn[cE`wAm@jCgHdMeAxJf@zDhExIJzHlA~Jo@zHHjDvD|T|@tMxEzREhCgBdIeAj_@b@lMn@xBzEhI`A`KjD~HhBjLbGxKfFtCfAvAnFrOhFpTnEtJdLxKvBdEpFfZVbGShLjAlGdQ`RnXdRnBxD~AhL?t[_@lCu@tAB`CcSvl@iDhToAbR`D|Rw@tHcFpHaJvGaB~IiCvBDv@kAlCaAlGe@jMaB|GmI|JqGpPwLfL{EpKuDjPGnSy@rFqIxU{DnNoP~ZaCxIqMtYj@|Na@lBoAhAo@nBDdKk@nLHvLqDjJ?pK[`C~ChHzDbEtDdRjBlWDtGYhGaChPlDdDOpHd@`FhBbFxD`GrNpQlFfCfGh@l@x@qD|f@sB~Od@nM]vb@dBlQEzk@y@tIuEvJcHzT_GrKeWv~@{H|JeIbRyDdGaFnD_GbAgKuAeQuHsLyMmVgOsJm@eH_NwBqBeI{AuJnA}CoAuB}EiAiQy@{DmCqCoFeBsJmWoBeRqCeFP_LgByEgIyDgDG}B_DkAk@}YaGaF}EeA}C{@u@iKPuGsEeNW{HTNXnBUoCQu@eAMgBn@{FjEkBvB{PTof@pHmLhB_FdGiDvAyB}@sE{CgAoA{AReA~BoCp@uDlBm@xBnBpAH`P}C`FqExDNPcAwBuJZiBdDyCpFOjCqCfCeHf@aCdGcBdB{ErBiCFiCkA}BFaEoDmEh@cE`Ba@lEjC|AxCz@KNmAeBwGj@{C]{GbK_OdBCvByFxF{EfAr@vAXtF{@oCl@z@xH[hB}@r@SzBdC`Af@]f@iK_C}V`@_LtAoJ@_CmAuD}IuHe@iAP_Afi@|EvDoAbYeWlB}@fMB|M{AjAnAbArGlB_@nPhArd@kBxCqEf@yBYkG^sCpMeY~FcUdKqSvDiN`JaWh@eELsTtBcIdBeDrAwGfCaEzJgJbHkQpHkItBuHj@eNv@iFrEgInAiIbA_B`HkExFyIh@iCFkDaDkSrAaN~BiShS}m@hBkKHo]oBwMiCeEuWmQgPqPwAmGPuLWmG_Gg[mBqDuHqGwBcDeEgJaFkSyFkPsAeByEgCkGkL{AmKmDiIcAiK{EcIq@iC_@wLbAy]TuCvAcF@aCqEwQ_AuMyDkU|@uNcBmJQmIiEgJc@}Cx@{JdHaM|@gExD_vA@kZp@oIlB_LmCeBeCbCaF`AaD}Ak@hABjBWBiHeCiOkBiUgLw@RqHvGcL_DsBcCiGn[dAtFuAlH', 'resource_state': 2}",False,False,False,False,everyone,False,b17389585,"[38.712963, -9.237349]","[38.714925, -9.233409]",8.868,15.4,88.8,19.0,169.9,588.0,187.0,True,1282.8,True,156.1,176.0,False,True,204.4,31.8,19530141454,19530141454,2026-05-08-112519-ELEMNT_BOLT_9D28-114-020260508-8-p3kftk.fit,False,44,0,False,285.0
2,"{'id': 3606646, 'resource_state': 1}",MyWhoosh - Tri Endurance #5,44040.1,4881,4881,52.2,VirtualRide,VirtualRide,,MyWhoosh,18455244618,2026-05-10T15:25:23Z,2026-05-10T16:25:23Z,(GMT+00:00) Europe/Lisbon,3600.0,,,,0,0,0,1,0,"{'id': 'a18455244618', 'summary_polyline': 'o{tiFf}o}US|@c@j@M`ABfB\\lAtL~G|@[hAgD`ASlLjCpXElGtB`P@`AUFco@IaAoCyB{YmRIg@Hg@fDuKG_AiDmBcD^cBE_Dg@gCgAuBjAgMnLuA|CYrBNfBfAzAtOfJNdAc@fBc@x@k@BgDoBsACiG~QoIwEyCIc@RQ|@@~@jAhCBbCOhE_A~BFrCTx@f@b@pKzFx@WjAmDz@QtLjCnXElGtB~O@`AW?yp@s@}@w\\sTMa@Hg@lDsLg@}@iCwAoGXcDi@iB_As@?uPtOsAjEEtAXjAxA~ApNfIT^A`Ay@bC_@NcEuBqAByFvQqIoEaECUz@A~@jArCDzBOnEq@lAQlAPjCp@hAtIbFlA^h@W~@cDdA_@`LhCdYCjANzDbBfRKHc@@}m@OqAi^eV?aAlDmLUy@mC_B_HTyCg@cCgAuBjA}LbLwArCe@vCXlBbAjAnO~IRz@i@`Ce@n@a@@qDsBgACa@r@aFjPwIsE_EDSz@@`AjAlCBh@M|Gs@rAO~@AxAVpA`BvA~IzE|@]jAiD`AOvKhCdYCfGtB`P@fAY@ip@_AqAu\\qT@eAlDwLWm@wCcBiD^gBEiC]_CkAk@AgF~DcJfJs@lB[|B@v@b@lAhB|AjMlH^d@?z@i@jBo@n@qEyBaABcG|QkIqEcE?UtBNx@|@|AB~CMdD}@pBG|Bt@xB|KjG|@SbAeDhA]xKhCfYClGtB|O@dAUF}n@QuAg^_VFsA`DiKEaAqByAy@SyFZyC_@}CqAaB~@sMvLyAfD[`CPpAfA|ArObJRn@[fB[|@s@ZqDqBsACeG~QoIwEaEDQ|@@bAjAhCBt@MlG{@jBI~@DbBZfAhKnG|@Rh@WfAmDfAUlLjCpXEtGtBzO@~@YC_q@q@u@{\\wTC{@nDuLSu@oCcByGT_Dg@iCgA_B|@cNhMiAnC[|BPdBfAxAxOhJH~@YlAc@hAo@NsDuBqAB{FxQqIqEaE?UpBTfAr@hAFfCMfEw@zAKx@JlCVr@p@j@hKtFt@a@`A_DhAYzKhC`YCfGtBdP@bAW@sp@{@iAu\\qTC{@pDaM}@kA}BgAcD`@cBEwCe@mBcAw@?sPnO{@rB_@hB@~AXz@bAjAtNhId@p@EbAw@zB_@NwDmByAGeG~QsIwEwD?WtBXlAr@lABhDQjD}@nBA|BZlAh@l@fKzF`ASpAsD~@O~KhCfZ@~EnB', 'resource_state': 2}",False,False,False,False,followers_only,False,,"[38.449772, -120.342479]","[38.43903, -120.348701]",9.023,11.6,84.3,,167.8,326.0,177.0,True,819.2,True,147.4,169.0,True,True,5.4,-1.2,19560331923,19560331923,myActivityfile.fit,False,0,2,False,126.0
2,"{'id': 3606646, 'resource_state': 1}",Roadie,17.3,38,38,0.0,Ride,Ride,,Wahoo ELEMNT BOLT 3,18455238726,2026-05-10T15:59:21Z,2026-05-10T16:59:21Z,(GMT+00:00) Europe/Lisbon,3600.0,,,,0,0,0,1,0,"{'id': 'a18455238726', 'summary_polyline': '', 'resource_state': 2}",False,False,False,False,followers_only,False,b17389585,[],[],0.455,0.86,88.0,18.0,193.5,219.0,113.0,True,7.2,True,163.0,164.0,False,True,87.7,87.6,19560326152,19560326152,2026-05-10-155921-ELEMNT_BOLT_9D28-115-020260510-144466-yv3yl4.fit,False,0,0,False,1.0
