resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,device_name,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,average_temp,average_watts,max_watts,weighted_average_watts,device_watts,kilojoules,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score
2,"{'id': 3606646, 'resource_state': 1}",🏃‍♂️,10253.0,3609,3609,107.0,Run,Run,0.0,Suunto Race S,17908926965,2026-03-30T05:45:00Z,2026-03-30T06:45:00Z,(GMT+00:00) Europe/Lisbon,3600.0,,,,2,10,0,2,0,"{'id': 'a17908926965', 'summary_polyline': 'wkhkFbmkw@@RPj@LTPXp@p@Zj@p@|@x@lAtA~Ab@`@RZ@LK`@aA~BiCfH[b@]lAU\\EZGFIB}@@[H]?SFCF?XLd@p@bBV\\Pn@FLCJMTa@TQBQCMEOM^PX@PGLIZ_@b@KVOH?BJADWZUTYr@Yh@[h@MLMBgA@]Cw@OO?{@XmAR[NUfA@TDHRPbABbAX`Bt@xA\\\\RFR?PCLiAnAOVM`@EZCh@BZFPZ^^LN@TCz@QlACfBRn@V\\Vd@n@N\\b@r@`AbAbBbBnAnBfDjEz@pATRl@Xl@h@NXDR?jADXNVXTTHV@v@?NCtBoATIXGNBLHDJHd@LPjA^\\HR@fAKTA^Dz@PR@h@?n@Kl@E^@fALp@ADEHUZe@xDgBXSLMvBkDT{@V}AH[f@}@V{@FCP?@E@]BIPOb@STUdAc@p@MrBo@d@KF@FDBg@BuACEC?IHFd@FJJAFIF]JsDBYHyFDg@?i@Do@v@s\\Ds@NqAJgELkD?iAJmAFiAHiDAmAR{GB{ALcGHeAF}F?{EF_BEqABkBNoBVwARm@Bs@Lg@NSBKJw@`@aBaCi@QDO@YA_@S]a@Wa@GESEs@N]B[Ni@DwAZSJ_@j@QJm@Hc@Au@EIAu@a@}@Sa@]SC_@?OAUEGEe@Ek@Qa@EUQOGc@@QCk@_@YCYIGEGKsAq@E?g@f@]Ls@Eg@Bc@Ig@SmB{@c@YIMYOu@Uc@[u@Uw@e@m@W[EUGaCgA]K[?[FgA`AKFo@w@OGs@Zq@Pe@Fa@?cCe@cBQcAYq@a@c@Sa@MQ?IJK^Fl@ANMNSFEFIVShAK~@YnB[|@Gf@Sl@Gr@O^Mf@Y`BUjB@ZIr@BTJh@BX?pACTF`@Mh@Ej@i@zACp@i@bCK`AHp@DHVLN?HCp@q@RKZ_@j@SLINC`@LHFJ@XKb@]n@U\\Qf@CNBHBHNFXFr@^vB\\jCVvANzADt@', 'resource_state': 2}",False,False,False,False,followers_only,False,g28221115,"[38.712758, -9.237075]","[38.712473, -9.237002]",2.841,7.0,88.4,16,198.0,348,199,True,714.6,True,147.7,172.0,False,True,97.6,3.8,19008806715,19008806715,69ca1dbb4ff06237e4af6d5b.fit,False,1,0,False,90.0
2,"{'id': 3606646, 'resource_state': 1}",Cycling,9130.3,1286,1286,107.0,Ride,Ride,,Wahoo ELEMNT BOLT,17920636440,2026-03-31T04:56:41Z,2026-03-31T05:56:41Z,(GMT+00:00) Europe/Lisbon,3600.0,,,,0,0,0,1,0,"{'id': 'a17920636440', 'summary_polyline': 'imhkFfdkw@}Ci@k@G]?s@EUQMSI?SFGD_AbAYXM@UEOKMMwAeDi@s@MKsAaAcDuAc@_@sAy@kB}@a@WQCm@@g@Eq@ByANwE|@{@F}@@}@GaEc@UE]QIAk@DoAKsAAsEc@cAO[Ak@IWAs@Qg@Cq@@o@FiANmB^mAAoFUkBQ{Di@OIWYUEOF]VQ@_@GU?UHQPITCXJ~CGTQLK@QMw@kDeA_ECSEk@?oBF{CPqEVcJJeCHiDLw@ZiAr@yAp@iAl@q@^_@zBgBpAiAj@s@Pi@Hk@Ak@Ig@Wo@s@mAkBaCmBmCy@qAcAmAy@kAiAsBm@mAy@oBmDiKaEwK_@w@eAyAWQMCiA@gANkAZYBUC_@QYAs@\\m@F]GcCM}AYYMa@YUU[e@g@kAy@wB]iACe@@QJQ\\ONA`C?tAFLAFGDe@?k@RcHB_DFyAAUQe@cDkGCQCc@GoBAiAIYUE{@Hm@?}@BKCKIEM?SVmAz@{Cp@qC\\cA\\Ql@QxCgAD@BNHFjAYBAJAf@[VKT?HBn@\\^JR?JAHEb@a@\\SRYFQAIW]O_@MQWU_@KIE_@k@i@Ys@kA{@u@k@k@S[_AsBk@{@iEiEq@y@m@aAu@gB_@wAWaBIcAc@uHMsDeA_U_@eHGwDBeDXsEv@wGHSb@?PGPOT]tBcHd@{@NQ', 'resource_state': 2}",False,False,False,True,only_me,False,b16394595,"[38.712673, -9.237142]","[38.741558, -9.181254]",7.1,15.1,82.9,13,130.3,331,151,True,168.4,True,136.8,157.0,False,True,185.2,102.2,19020592062,19020592062,2026-03-31-045641-ELEMNT_BOLT_367A-18-020260331-7-naagpj.fit,False,0,0,False,19.0
2,"{'id': 3606646, 'resource_state': 1}",1h Rampas,17808.2,3599,3599,912.0,Ride,Ride,,Wahoo ELEMNT BOLT,17920945602,2026-03-31T05:18:24Z,2026-03-31T06:18:24Z,(GMT+00:00) Europe/Lisbon,3600.0,,,,0,9,3,1,0,"{'id': 'a17920945602', 'summary_polyline': 'ehmkF~h`w@hAGrCo@z@Cl@@bFv@hHKrCBnAZf@^v@jAVx@Dh@BEAo@Ku@m@cA_Au@cAS{I@_FKkCWaCNaCf@a@B_AIw@a@WWg@y@Y}@QgBMUCLPd@V~Ab@dAd@r@|@b@~ABfCk@fBMzGv@tLEpA^j@f@l@`AHVLjABEGyA_@{@_@g@g@]iAWgI?cCMuBAuCSeBHiDp@}@Gw@]q@s@S]]aA[{BEC@LZfABr@F^Tf@l@|@n@Zj@Jx@?~Co@|AKzD\\~AXrCG|GC~@Tr@d@x@bAPh@L`ABCAu@Su@Yi@kAaAiAU_JAiEOyCYeCPgCn@_AA]Ky@g@i@y@_@aAc@kCEFRd@VdBf@xAZ`@r@\\r@Lp@?lDs@jACjEZjBV`LGr@PhA|@d@t@VbBDDBI?_AYgAw@y@y@]cKEkEWuCWcBDqDp@aA?_@Iy@g@o@u@_@aA[cCEECBPl@JbA`@~A\\j@r@f@z@Lj@?t@IbBa@dBOdHt@~IKfAFzA\\h@l@^n@Pp@JbCFPHi@EqBScAu@_A_Ac@u@GqI?qAMkGWeBHgDp@cAAa@M{@i@k@y@[aA[_CGAATZlBZhAb@n@nAr@`AFnDu@jAM|E^`BV`EBrCMdBHp@Tr@r@`@|@N~@@j@DDBK@o@o@uBu@s@_A]iKKeJc@cADgDn@aA?]K}@i@i@w@[cA]aCARNtAZxA\\t@^^l@\\h@H`ACbDs@x@EnF`@fAT`@C~CHfCMzBHTDn@d@n@bAVdADvBFDDM?gAOmBm@gAcAo@mAMeJAoDQ}CYeBHcDr@cAE}@_@s@u@a@cASeAImAEDZ|B\\pAb@n@v@d@~@Nl@?lCi@jBOpAPp@?fDd@`MCbA^^d@`@~@VzB?iAM{@q@sAy@o@kAOwI@sJi@aBHiCl@{@@{@Us@k@S[a@eAc@qCAVHVLrA^tA~@hA`@Vh@JhA?lBk@v@KfA@jF^^Pb@Db@GrABlGQgIIiFY}BUcBHgCl@gA@aAY]Um@u@_@aAG_@OiBCT`@jDh@~@`@d@l@ZdAL|Cw@dBMjCNzBTl@RpLQ~@T|@r@b@|@Ln@Dr@', 'resource_state': 2}",False,False,False,False,everyone,False,b16394595,"[38.740894, -9.180502]","[38.733353, -9.18506]",4.948,20.16,73.7,10,209.2,378,230,True,753.4,True,166.1,176.0,False,True,214.2,105.6,19020905609,19020905609,2026-03-31-051824-ELEMNT_BOLT_367A-19-020260331-7-qxo1py.fit,False,0,0,False,198.0
2,"{'id': 3606646, 'resource_state': 1}",Cycling,7118.0,876,876,85.0,Ride,Ride,,Wahoo ELEMNT BOLT,17921047040,2026-03-31T06:20:36Z,2026-03-31T07:20:36Z,(GMT+00:00) Europe/Lisbon,3600.0,,,,1,0,0,1,0,"{'id': 'a17921047040', 'summary_polyline': 'iblkFtnaw@?fDBhBEx@BVFFRDvAD`EVzIb@xATl@Rl@X`Ar@h@f@v@hA^r@vBdF`AtBx@fA|AvATf@^vABVCnA?vAKvFLfELdAb@`CPn@Vj@@NI`@k@`ASr@EZGbCi@hDEpBGVKPa@^ORITEXAX@\\RjC@t@?t@IjBIvAGvDEp@EVQh@a@r@y@pAq@r@YNYH]@i@AWBYH]Zm@V{@l@QRCLBJjAz@v@Tf@Dh@ErAQzEgAL?LDHJL^LnAATERINOLOFOBiAFw@Re@R_@^]h@q@zAUp@GVAZ@\\DXJVNRRNTFT?j@ER@NFHJBL?LYp@AZBJRTJ@l@GN@pEr@z@X|A|@hA~@^f@HVNn@RzBDTJPNHpALx@Pb@PZ\\Td@Zz@v@fCz@dCbAbCz@`CL^Db@FVn@jAxAbEd@dA^n@Z`@jG~Ex@x@b@j@JVPn@LR|At@h@N|@HlCJd@Fx@XnAr@j@TVFp@FlB?X@ZDp@TTH\\RDLBLEb@i@tAIXUnACt@W~@c@dCCx@GJIXFJYbAITQjAWx@AHDVHRZ`@Pl@JfAAz@Gl@Kr@[pAId@Sd@]fBIr@@ZRbAHn@DTJNFBJAFCTO`AcA`@[`@[n@]`DqATCR@TFPLLTHn@TjALxAV`BJh@NhA', 'resource_state': 2}",False,False,False,True,only_me,False,b16394595,"[38.73336, -9.185773]","[38.712307, -9.236448]",8.126,15.84,82.5,10,124.7,324,149,True,109.5,True,144.5,166.0,False,True,212.6,23.6,19021007714,19021007714,2026-03-31-062036-ELEMNT_BOLT_367A-20-020260331-7-xpuwb.fit,False,1,0,False,20.0
2,"{'id': 3606646, 'resource_state': 1}",Gravel por Monsanto 😎,40508.4,7257,7537,736.0,Ride,Ride,,Wahoo ELEMNT BOLT 3,17949952956,2026-04-02T11:21:00Z,2026-04-02T12:21:00Z,(GMT+00:00) Europe/Lisbon,3600.0,,,,17,16,0,3,0,"{'id': 'a17949952956', 'summary_polyline': 'onhkFzekw@oEi@wAkA{CzBiCmE?y@ePkJcEC{KpAa]_DqG~@iHYyJkBeDz@@nEq@JmCgLfAsb@nCyG`IwHRcD_QaXmMq]sAwBcNn@_Fm@iBmAmCgIt@{@tFO`@}RsDqHU}F{E]`@{CfC_InGqBrCWhBt@tAaApJs@bBo@bBsBoIyDuCMgBh@aE{@yAsAaBsFoB@uA}KEoJmAwCi@eEaBuByCqNaIz@lAKeK_BIqA@fBlMZ]eUzAqL~E}@|C}IxDmB~EcFbBzEhChAzFy@pHf@hByF|HgDfBNzFwApBbIv@@nDiCbBDzAfBn@Bn@e@p@eF|@qBnEiAl@cAfBi@fAcAhAiD|Bq@zAbBp@zBVxG_AlPAnFm@dBkB\\_@hB_@bFh@fD?|C}EhE|C\\b@jAN|Eo@zBPvOu@`Dz@jB`ARhGmCzBf@tBxFR~ElD|DlAv@jDOjH|BhEtC|@zBFpAz@z@eAl@c@zAaBGsDuCOrAfSpXzBhBj@gAHcCr@q@xAuCRmAcG\\E{An@s@aAuCmHwFB_Ew@w@WaJqAyC_KkEqD|EiD?eAwB[wCHsC_@{AeFcB_@wDz@oKhBkA`@cAkAsC^qDnAa@dAl@jAvBhD^hCQrAqALd@hD}CxEzAIpEeAbCYfC`@|JMtF~OjA~Bk@hBjAAtE|@zBq@^F`D}ArB}CnAiB{@yBoGkD{CoM{A?lCmAnD|BpAjDyBhCNv@rAhAdRcBdD}AOoFwDkMyBnClClBjL~DtEdEfHXzGfA~LzCwBtAoCQaGeAuD{CkDSaE`CuG@sBp@m@SeAs@@_@pAw@NaGyDyJcCcTNeAc@iFzCkBhEQ`F`A|Ik@bBoAP{VmEmXoK]_C_DwCfA{DySc[wAuHVeI[wBu@kAb@k@kByBQaDhASjAHnDyAl@cDvAiAdBPpGbEDnG}AhDCbELfDpAxEV@|AsEz@HtArAd@|GnBrCdBVrAcC|AkAq@c@yHmS|CpG`DaIRdE~BvHfB?lBjCm@zBeCnCRfB|Ar@z@aAjAXrF~KfBIzAuFxDgDnCwEzDo@dArA|GuClAr@|Bm@|AxAN`IpA`CfTdJzDjCj@bBBvB_C~CkHgEmJyBkUj@iAdBaAdNqAhCPxFi@rNqCvEiEt@qCvB~@lAfBf@hK_BP`DqFjBiBhEDtBj@j@lBFDvCxHz@tE`Cn@pAb@xDxEfBfIrUjF~KjIfH`DnDtGp@~DdBrERtBz@JlAeFzVt@bBTnCkBrJEnB`AbCfEgDjF{Ar@xApA`J', 'resource_state': 2}",False,False,False,False,followers_only,False,b17389585,"[38.712875, -9.237313]","[38.712222, -9.236358]",5.582,16.18,74.7,22,133.4,624,170,True,968.3,True,152.5,179.0,True,True,215.8,35.0,19050109989,19050109989,2026-04-02-112100-ELEMNT_BOLT_9D28-97-020260402-7-beiajz.fit,False,5,1,False,236.0
2,"{'id': 3606646, 'resource_state': 1}",Exploring gravel,42954.5,7330,7433,629.0,Ride,Ride,,Wahoo ELEMNT BOLT 3,17973206674,2026-04-04T09:10:56Z,2026-04-04T10:10:56Z,(GMT+00:00) Europe/Lisbon,3600.0,,,,2,18,3,1,0,"{'id': 'a17973206674', 'summary_polyline': '_~soFj_gw@sNZcC|CqA~C{G|BkAvAcAhCiA`A{A`@{FI{CjAy@vEZhBfJhGo@lBmC`@uFeDoGuAc@wACcERoBS[]DaBlCeAo@sA^a@u@e@YoAOi@{@AkArB}AGm@uLyL~@`@VuAeBwHkAmBiC_DgKyCk@iBaBg@uCcDkB]{@sCmFqBmCHsC|AmAzCcBxAq@nBQ?_@}@FgFkBcHnAs@hAsCXeI`BoBsAkAQoAvEeHE{Ad@aCIgB]u@gMgH}UoDkDcAgs@i_@mk@uO{FmCee@cj@qGmDeA_EmA_CsWw[wBoDmJy\\eAsGOyFCuo@o@qBqFsIcCoHyPcJmBiE_C{CkDsAaBFqEyHmNeBkAg@DkAGr@Tf@`HvBaAjAkCIk@b@}@~Ag@`FcAnBkBj@aAW_BkAiD_FiDkD[qCiAyBGkCi@_BiHqMmEqFe@a@tFpGfItOr@h@f@Q_@Ri@[I\\NbCjAdCDfBhI~JCl@iBtB_@jAc@lE`@dC{@rCf@xAvFf@jCAj@w@~CaMd@{@lDDrHcAxAmBlBcA^aAbBXW`B`@`BUnBRlBjCzAnB`D~AdAdA`C@bCqBzCPz@`BzAf@hBeG|Dg@nAEpAR~@bErG`AhCXlAHnFjEbKbAbIF`EfAfCItCv@NxDm@bFtEvDdCzDbAn@m@pBpHxBhElf@bl@t@wAVqEh@{AtCgE|CmBlBu@jAaCl@sEL_CWiBwDuIkBmGuAaCRgA|@k@tGiAbFbM~O`ZpBlCzBlAnYvH`IZp\\q@tQ_EjPwApAi@SoHsCaFvBgJvC}Bv@{BfB}AtDo@l@cBdCaCp@{DhAyB|@oDnB}CWeBJyBjJgMvFqJpEmEfC}Hs@tC|CvBLtBpBjIxHsAzBdEbCjBfKjCxJs@jEdChB@pJjB`@_Bt@@r@o@a@i@`AkA}@eEIqCrAuApK{QzDsDzCaBb@F~AvD~@fKbH`KXnACxAyBtFmIha@kg@|gA_ApD[rEYzAv@d@fCxDlBdBvArDjEhB~ArCn@fCxBj@n@EbBgBdBq@~@iBpFaB~G_A|KuGbFeA|NhDrFY`BiBzMuEXeAEkAe@mAcBgAKw@Ny@tCuAjBsEvGwExGmInGkEhDeI\\WxPdUoCDoIvf@yCCcCz@oBbCEj@jJhF|Ga@zPj@zPxMdElO\\vCb@vQq@rCuA~A_VjHy\\jIkNhBLt@g@ZeBKoIbAgH`C}IbHqBhDeB`GcD`HoDjCgA~ABjChAjDCjCd@pBu@rA?bAu@rB}AnB', 'resource_state': 2}",False,False,False,False,everyone,False,b17389585,"[39.426357, -9.216423]","[39.426353, -9.21687]",5.86,15.62,79.8,22,136.7,505,165,True,997.7,True,151.8,176.0,True,True,160.0,3.6,19073548032,19073548032,2026-04-04-091056-ELEMNT_BOLT_9D28-98-020260404-11130-yuhv8g.fit,False,0,3,False,230.0
2,"{'id': 3606646, 'resource_state': 1}",Alcobaça 🤘,44017.9,6897,7343,483.0,Ride,Ride,,Wahoo ELEMNT BOLT 3,17986515801,2026-04-05T09:42:37Z,2026-04-05T10:42:37Z,(GMT+00:00) Europe/Lisbon,3600.0,,,,1,16,0,1,0,"{'id': 'a17986515801', 'summary_polyline': 'skbpF|axv@CWxAeAMw@{@gDuEoIuJoGeKmCaIH_B}EaCKmF}BiB^qCsJwC|@sD}E_A[]eCsHt@Ii@Mp@kCtC}BaE_EuEqCgB{A`AaCiEi@VKl@rA`DCh@yAhAsAfBwAjCsABy@~A{@NoAyC_Bo@{EyF_BaAiA{BoDmCgA[{AqBqLoFqFj@wB`AyGmBgAsFoBmD_BsFaGwKuCmPoCuF?eArBuC@uA}@_DkA}A_@wBgPq[[_@o@HgAx@tBgAiBwC{a@{f@mLqR{KmVkAmG}O}^}FmI}LiUoB}AwIk@}As@kJeIyH}L{C_DsRgMyFgHmB{Nw@mAkCiAkPiA~@_BIcA}@Mr@DT~@O}@s@Y`BcGl@aJLkO`@cHWePgBoVqEqNsDwa@eE_TjAyO_Ew\\XuDKmCcAoBiHuI~AqD|@wHFuE{AsF_@mIbCgNE{FhAwJlLia@n@sAj@SkA\\`A_GnCuFPkAjAyAIsCZeC~CcHnI_Hh@gCH_DvCsIlCmPjCeE`AgEL}Cp@eDoAwF@kG`@kMxAgKuB}@a@cFq@{A{Eo@Es@zGoDfDkDfCmArF`@tDrBdA@n@aAl@aFdDiE|CQnDl@nCYhCuA|Dc@bCcBhEq@zPVdI{F`IsAp@^~GdMvBkEW{BTRk@o@r@lBb@Nk@ReAvCjEtFjB@xPdP`Lt@h@tArAhJf@z@|Fa@~CmBdBOlHlHhChG~EdGxKj@~FtBxMbBbBx@~EjOtEjEhAxHjGhIxSdb@rJz]`@zFhP_@Xa@_Ef@Q^lJ`HtGnLzF~FtDlG`AlExA~OQ~MhDzK?lM^`IdAdFlC`Ef@~AZlHx@fEVpHh@bDrAdErAfB|IfAbAhAXpUOvHgBrGnBxD`D|JbB|L]rJnA|Lk@fCcClA_@`ADlAjDq@HlFh@nAMtDlCoAb@XPnACdAoCbC{BrEoAdG}CpEcFnEe@bB[lH~Lbh@VxRzAtAC`Fu@pCjBtDRdCm@vDs@dA_GlAf@HmFi@o@dBeAzHpAxA@f@dBeDeBfDCk@oAuAfA}Hr@kBtFh@vE}Ax@oBr@?}@`G{FnJHn@g@Fo@nDWBs@oAmBdApCpAxH`GhLfCdTdJjE|CWjAiBBe@n@YhF?vFsAh_@aB|[SrLzIlk@XzFIhG{Ml|@_DbJaCxC?|Bx@hDoAl@Mv@NlG~Ad@~DzGlD|AjCg@nGbJdDrADfL~@zC?zAMdB_A|BqDjCcBxCqCn@iC|Eq@Y', 'resource_state': 2}",False,False,False,False,everyone,False,b17389585,"[39.502253, -9.141747]","[39.501705, -9.141796]",6.382,16.14,82.1,19,138.8,439,158,True,954.3,True,146.7,172.0,False,True,178.2,3.2,19087008690,19087008690,2026-04-05-094237-ELEMNT_BOLT_9D28-99-020260405-42396-gy8mtz.fit,False,1,2,False,177.0
