resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,device_name,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,average_temp,average_watts,max_watts,weighted_average_watts,device_watts,kilojoules,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score
2,"{'id': 3606646, 'resource_state': 1}",🐎 🌅,63277.2,7503,8130,340.0,Ride,Ride,,Wahoo ELEMNT BOLT,17502529775,2026-02-24T05:46:13Z,2026-02-24T05:46:13Z,(GMT+00:00) Europe/Lisbon,0.0,,,,46,12,0,3,0,"{'id': 'a17502529775', 'summary_polyline': '_ohkFrekw@aCU_Am@a@yCpAyI~BmF[eFfB}KEiGzC_QP}CZe@z@GpHnBhE~BpF{F`BOzTjJdFrA`MfArDvAnAC`BqA`G_A~AuBt@Xl@pAcCtTC`\\}DpuAw@fDkHbMg@dCS`F`@fDpEhJHvHx@tENbEs@xGB|CdEzVp@xKdFnTK|BkAtDUbCgA`_@b@pMv@jCjEbHnA`LlDdIpAzJxG~LrE`CvAdBvF|OtEhSlEzJ~CbErGjFdBzCbGn[VtFU`MnAjGrAvBjN~MrXhRxBnErAhK?|Z[fDy@nB@fBcSvl@oD|TiArRzC`PDxC_@vC}@fCgDtEiIzF{@rAuApIoCrD}@bC_AlGg@pMgB~GsI~JwFlO}MrMaEzJwDjPGnSeAjGkIhU{DrNcP`ZcCxIcMrXUdCp@xLc@`B{BzD?nKk@jLLnL_@fBiBlCi@bCDfK[vBV`@NiPb@iBvBeD^wB\\uXAcJvCgIEoKzM}YhGaVlKaTnDuMvImVp@eF?mQr@{EdBoFnAqBn@gEjAaD~MgN|GgQfGoGhAsBzAwGd@eMz@}F|DkGpBsKrJoHjDwEdAyCZiGuCgOAsEnAuK`@_AEaBtBePnRck@fA{Et@aKUa[aB}IsBmDuXgR_NyMwA_CeA_GVkKW}GwFqZyBgE_HwFiCsDmEyJ_FoSwFaPkA}AiF{CeGaL{AsKmDiIyAaPgEeDu@kDUsLhAa^bBuHJ_C_EoO{@aG_@eIsDkTEmBdAcLgBoJM{Ha@gBqDkG[yEx@uHjHgMv@sDzDmvA?mYl@oIvCiMjRsb@tDsPT_FsC_r@wJg`AgBme@uFem@mCuO}CoLwIgUcDkGqBgA}WqFqOKqOxEoItDyC`@uY{EgOnBsI{AmDaCcFyIcRmEm@aAy@wEuFuJYgIq@uBmB_BsTwJUsAz@m@f@^@`AsBtEuHtHaFt@FpHQPeOwD_FxBeEpEEv@jAxEqChEm@zDqGnUcDhS{CxKgGvPuApOs@lQo@vCq@jA_GiAsEhc@sB|KZfRsBlJqAvC{BhJeChQuBd@o@fA^|CyDrU{DnM{A|IyGpDkBf@v@tDXxHyAzIq@lMElKRBY~@SxExArHfD`Hr@vQX|@n@XnJaDpRHrIt@~Io@`NfLhFvA`@]XeCt@aBxC}BjQ_ItCq@tDaEbDg@zB^fN|OlHvUvE|@xHy@rDxAfCCt@r@VjCUnBoDzG{AfFeBfBStAfAbQzCfEhErBRSRsFAeEb@eAfIuHdGdBjAcDbDoBfQf@v@jAdApJv@`ApA\\`OgFrQkBF_AsBqI{EwIfAuAz@K', 'resource_state': 2}",False,False,False,False,followers_only,False,b17389585,"[38.712929, -9.237453]","[38.713801, -9.237616]",8.434,15.48,89.4,10.0,156.3,844.0,173.0,True,1171.2,True,150.9,180.0,False,True,236.6,51.0,18599907055,18599907055,7fe67bd1-fc86-4a69-afdd-005492ec4435.fit,False,30,0,False,223.0
2,"{'id': 3606646, 'resource_state': 1}",MyWhoosh - Base Miles #2,14445.2,1810,1810,23.6,VirtualRide,VirtualRide,,MyWhoosh,17517890088,2026-02-25T12:58:30Z,2026-02-25T12:58:30Z,(GMT+00:00) Europe/Lisbon,0.0,,,,0,0,0,1,0,"{'id': 'a17517890088', 'summary_polyline': '_fyqCigklIyAB{AAiBIoAKqKiA}LcBcOyBoJoA{Dm@wE{@sN_DcE{@cEq@}Fu@eAQoAYwA_@oAc@sDuA{DgBwNoHqFiCaFuBiT{IaH}CiCgAqBy@qBq@yEwA}LaDsLiDkIwBaS{FsMeDcGwA_JoBeVoEsH}AqAOY@YHUTOZQl@YbB_AjHoF``@kC|QiBrLyJrt@wEb^sD`Z[jCy@nIKpB?dAHt@Pd@PTj@f@b@Xt@ZlAXnATpFx@xEj@rPhBzaBbS|AP~@D`@?`AIl@Uh@_@d@c@T[f@y@b@oAPq@Lq@HeAL}BNsBTyBN}@Xy@LOPIf@Eh@@bO`BpDVnFV', 'resource_state': 2}",False,False,False,False,followers_only,False,,"[24.052224, 54.621255]","[24.084161, 54.604674]",7.981,11.6,56.2,,142.6,204.0,144.0,True,258.1,False,,,False,False,18.2,0.0,18615322678,18615322678,myActivityfile.fit,False,0,2,False,
2,"{'id': 3606646, 'resource_state': 1}",MyWhoosh - Base Miles #2,0.0,1673,1673,0.0,Ride,Ride,,Wahoo ELEMNT BOLT 3,17517894340,2026-02-25T13:00:50Z,2026-02-25T13:00:50Z,(GMT+00:00) Africa/Abidjan,0.0,,,,0,2,0,1,0,"{'id': 'a17517894340', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,b16394595,[],[],0.0,0.0,,18.0,,,,,,True,134.7,149.0,False,True,0.0,0.0,18615327062,18615327062,2026-02-25-130050-ELEMNT_BOLT_9D28-88-020260225-7-km3gmx.fit,False,0,0,False,21.0
2,"{'id': 3606646, 'resource_state': 1}",Devagar se vai ao longe,65154.5,8239,8340,416.0,Ride,Ride,,Wahoo ELEMNT BOLT,17527027297,2026-02-26T05:41:40Z,2026-02-26T05:41:40Z,(GMT+00:00) Europe/Lisbon,0.0,,,,21,17,0,3,0,"{'id': 'a17527027297', 'summary_polyline': 'wmhkFdekw@uEi@i@w@O{AxA}JbC}Fg@sACaBfBoK?iIbEuT^k@lIlBbEhCjG}FfBMhUxJpEdApKt@nEdBpAIfBwA`G{@~AyBr@Pp@vAcBpLc@xGApXcEhxAm@tCmHbMg@~B[zFh@xDdDtFd@bBJtHjAxKq@~GBrCfEhWd@pJnFtUMrBcBjHgAh`@b@vLr@fCtE|HjAxKhDxH|AnKjGhL`FlCbAjA`GrPxEpSpEzJ`D`ExFpE|B`E|Fb[VhFWjLjA|GpAtBfN`NrWjQjC~DfB~J?l^iAnE_@xEoRlj@sBxOw@nC?bDeAbM`DdR?dCc@fCaAfCgDnEwH`FoAjBqAjIyCbEs@tBy@zFm@jNeBvGoIvJmDnK{ArC}LjLqEdKuDfPEzSe@zDmEjNuCzGmEpOcPbZ{BhI_MdXY~Ct@hKu@tCgFR{t@mCqBe@cO|CaOOc\\`YmEpAof@aFwD]iNmBwQiFgB{BiCC{NuEmCCWZb@x@lAo@fAHv^zL|LxCbJv@`Bt@lBI|f@`FdDeArYsWnC_AfJLxSmBs@`BbAvGpBi@lPhAtc@_Bz@e@zC{GUeHV_CxMmYxFwTdKuS|DyN|CkHvDwLv@_GJcT`CyI|AgCjAiGlCoErJ{IfBcDhE_MlHaIrBmHj@mNx@iFd@wAvCcD~AmKfAeBhHsEvDcFbAcCd@}BD{C{CePAiElBwPxBgQxTaq@j@gJ@aR[aJsA}GoAmCyYyS_NsM{AaCgAaGRaMUmFmGy[iCcEgHeGwCiF{CoH_E}PwGiRiAoAuEaCsGqLsAeKqDwIiA{KmEwGw@wC]eLbA}]TeDrAqEJaCkFwTk@kK}DqUbA}NeB{IQoIs@cCyCcFc@uD|@{IfHeMx@wD~DivA?oYdAwLjCaKvQoa@~DoQReEmCwp@eK{cAyA}b@uFom@mF_XkCwIoG_PuCcFkCcBuWiFwKe@iEd@uMbEqAjA}IhCgEMcUkEkLhB_D?wJuCqEsIeBaBiPaD}@iAw@aFFw@Y[aCFkBiB_IgEs@HiDdEkFm@uChB}@EaBrB_DhBk@~AXdAu@Fn@lAgAGk@tBmDtAeEzC{Vvg@oB|Fg@jEZnBcAfDcB~@qA~KMxHtB~g@hAhLnCdHnGxGdBnDbJpJcAhD|AhGfAnAxY~NzNjJxBL~EiAtGhCxJeBLnDyFlBcBnEJ~Ah@l@xBNNd@_@x@Jr@tI`A~DlClAhGxEzAdOz`@`LbLC|@yDlGsAjDeC`IWvDmApEoAdAaBZ_Fe@}Bi@wCjL}AdSbK^zKwAxD|@zKtGjBbCnAhEl@qAjB_AbLpA', 'resource_state': 2}",False,False,False,False,followers_only,False,b17389585,"[38.712776, -9.237337]","[38.712356, -9.236504]",7.908,14.7,87.3,8.0,144.0,442.0,161.0,True,1183.9,True,148.7,170.0,True,True,160.0,29.2,18624491579,18624491579,2026-02-26-054140-ELEMNT_BOLT_367A-10-020260226-7-d2byko.fit,False,1,1,False,226.0
2,"{'id': 3606646, 'resource_state': 1}",A colher frutos 🫡,96231.9,12721,14694,1455.0,Ride,Ride,,Wahoo ELEMNT BOLT 3,17562647189,2026-03-01T06:57:56Z,2026-03-01T06:57:56Z,(GMT+00:00) Europe/Lisbon,0.0,,,,74,18,0,5,0,"{'id': 'a17562647189', 'summary_polyline': 'cohkFpdkw@eEq@m@uBnFcRm@gElBqKMwHnFmYc[sEmOgOgOc`@aF_DcBcGmLuDeF{CSoBtB}EpGeAcAaF_KjBgGeCoK`@gi@yYcC}HRaEkA}@kOlHqFjOuJcDuC`V{XhL{PeLiU{MsMo^iF}GcDqOwBnAuNyA}HnGkT~@uLbKmGlQcUdIyBcDgGsV]eRoCmNyI}R}FmGi@kM_JsC]iDuOwZi@iMbAgGaPwSOqCuGzIgBiAcGsd@cGoL{D{SsWaW_WgQwe@_Bui@eNeNm@oP`RcOvGiAdM}KfEaOfNaMlQ_GdOsDfAvBxB@zKcDfk@iCIbAnCgGzEqDvGePdo@gDxHwMxOsEvMuK~KmMmD{EzBuG|I}GT}G|I{FnCaE`RkKvMqKzC}KuCeTdEkL|OqM{CiFyEwI^{UiJkJ}QgT}NuZtGoYnA}a@bx@cHbJ{c@hJ_]~YkIvBqFlE_NbBaHzKcQbJsUlGiG]sL~LsKtCuI`H}AoDJ|PwIjt@c@f`@sPnTwHp@mYmNcYyDyYyIkFxCaB~DrBf[{@rHsGhNuVrFcIoAgI{FsFQePjHuK~@{LhJaFlAeOe@}J}Oy@oL}JkE{GlAiLrHoCcA{AeFuBYmAhB[nIoN``@gDfXoC|[iPzC~Fdh@xKxBSbRxC?jBwCdBxD|C[bAnGjDK|CdFt@hKzMjNzBtGfG~ClHjLjEy@~G~BfDtEvShQ`@hGuAlJUxPaChOzLlG`GoCaAhMwXgByK|C`OrAjWjIrISnHtDzNqAoAvE`@`[nDlJnEx@nCoAhByHd@yFpDhBfCtIzF~@HzL}EzIeBjMpJzTfTeCb\\tCsCjPxEkRlSeQlGn@oIMsRpPaEdQGnNjJ{BfDyXxDdBdIfKlDb@Koa@lAaBlEsA|OXv@lAzBwa@iL{R}Aa[cFaRhG_Gz[dCbJjEdJnIk@bVfCvP~d@vKpPGlFnF|H~Thp@`Lpl@sRlQpDve@WhO|TzPlCpAjNQdIfEeKpCsRxrAmA|LuCnMyIfm@eGrN|@bEwHfRqJnKcUtQi@dEcFzPqFrNc[~MqK`JwCzc@yi@tE{KfJcFjDmHD}O~UyUhEk@t]lF`HwBpGtFd^yZbM{ExJqIxPcc@`Dk\\fFkUzAuL`c@uOtJhBtZoNvReA~MhEzIKxQmHrCeTnP|Ctg@sXnCuHMsIjFwJfIkC|J{H{Ce^nBwGrAgVbGwOvN}Gx@aE`JeCxf@HrM`LlF~AnGyJvUkJ~DgEjGQ|NbPxHbVnNIpKtCEjGyJdT`AfQxIrHp@_N`IiI|CuN`CaAmAgPlB_VzW_AnQrIlDtH|DyBrHz@', 'resource_state': 2}",False,False,False,False,followers_only,False,b17389585,"[38.71299, -9.23723]","[38.712583, -9.236887]",7.565,19.54,84.0,8.0,159.4,513.0,188.0,True,2027.7,True,155.6,182.0,True,True,305.6,20.0,18660363973,18660363973,2026-03-01-065756-ELEMNT_BOLT_9D28-89-020260301-7-42meqk.fit,False,39,3,False,464.0
