resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,device_name,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_temp,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score,average_cadence,average_watts,max_watts,weighted_average_watts,device_watts,kilojoules
2,"{'id': 3606646, 'resource_state': 1}",Morning Workout,0.0,1701,1701,0.0,Workout,Workout,,Suunto Race S,18551150778,2026-05-18T06:11:39Z,2026-05-18T07:11:39Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,4,0,1,0,"{'id': 'a18551150778', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,27,True,89.3,127.0,False,True,34.4,34.4,19657215216,19657215216,6a0ab4770974777851d23ea3.fit,False,0,0,False,3.0,,,,,,
2,"{'id': 3606646, 'resource_state': 1}",Nem esta mal 🫡👀,70482.3,7977,8620,410.0,Ride,Ride,,Wahoo ELEMNT BOLT,18564172350,2026-05-19T04:35:20Z,2026-05-19T05:35:20Z,(GMT+00:00) Europe/Lisbon,3600.0,,,,105,10,4,2,0,"{'id': 'a18564172350', 'summary_polyline': 'imhkFtdkw@kFa@iBaAuCpByDmGwNcIuDCsJtAuHaA`A}O|BuJfBgAlHv@pCsAbAwB|EyTbHiLeNeM_CwFYiCoBmCyFyOiEuB{@cEeAgBaCsA}JwBFhAvHl@nEjCpA`G~E|B|N~_@pJvItBfD~IrArEjBzETzB~AbJnAnEvC~FsF`BU|\\zMlJD`FrBxD_BhG}@~AsB|AbAJbAcBtJk@vIBtXcEvwAcApD{GrLy@~If@vDhExIJdIhApJs@tHJtDfEnVfApNbE~OC|B}A|Gc@lKk@`Ub@fMt@jCnElHlAdLjDzHnAxJbHfM~EjCdArAvFfPlElRnE`KpCvDhHbGfBbD|F|ZXlFSxMfA|FlQdRxXnRlB`EvAjKAr[wA`GEjCwR`l@oD|TkAnR|C|Pa@`HsFbJsH`FgAdBqAbIgEfHaAxGm@bNmBdHmHbIgHxQwLdLgE`KyDbPI~SeAhGkIjUyDfNkPpZ}BnImMjYMlCp@bKaDfHFfJ_@|ZwD`K@rJ]xCvDzH`DtC|ApFxDp`@PhJSdE`@RXk@W_MiBsW{DgR}FaHcAcE@aOb@mBxBmDVgB`@ed@zCmIM{JtMuYfGoUbKmSdEkOnIuUr@iFP_UpBsHdBmD`BgHrBcDzKmKhGgPfIgJjBsHb@cM|@eGhEkHrAaJhA_BxG_EdGqJj@iHwCeOKuCrEua@pSqn@`AeEn@yJKaY{B_MmCuD}WmQ}OuPmAcGRcMUwF_Gg[}A{CcIaHkDuF}CmHkEwQsGgRkHyEeGeLyAwKcDkHmAeLyE{Hu@}CW_MdAe]pBwMsFwU_@cJyDeUE}BdAgLeBiIQmIsEyJ[wEz@wH`HqL`AiExDovAA_Xj@cJbCgLfSod@hDkOZgEqCas@yJy`A_Buc@iFgl@eCaPmDiNcGePcF{KgBwAiYaGyLe@sa@dMiXsEuPhBaJaBuCcBoCeGgBuBkQ}DkBiH_GmJG}G_AiDuBeB}SaJ_@oA`Aw@j@rA{BlFmHlH}El@QvIcNeEmEhAmFhFMxAzApEeDxEoIz]qClScLxZgDre@uBvFoE_@o@v@}@zFl@zAsErVy@|HTbOkIt]_CfOiB^g@t@T~CeEvWiCvIkB~JgAjAmIlDr@dDb@pHgB|Ki@lK_@nR`@rEhFxKb@fRfAlBvKaDr[|@lJa@xMzKlF|Af@]ZmCz@cBnCuB~UoJnD_EfDm@rBZvNfPrDlKdCzIbEn@zH_AnJxB`@zEcEtIkApE{BpCIlA~@rP`DdEdEnB|@qObIsHlG~AbByCnE_CxO~@r@bAl@fI|@|ArA^lO_FjQmBJq@qCoK}DiH^_AlEoC', 'resource_state': 2}",False,False,False,False,everyone,False,b16394595,"[38.712647, -9.237157]","[38.712776, -9.237822]",8.836,15.78,13,True,153.6,187.0,False,True,199.6,29.8,19670333504,19670333504,2026-05-19-043520-ELEMNT_BOLT_367A-27-020260519-7-qcfhw2.fit,False,67,2,False,270.0,90.1,155.8,955.0,187.0,True,1239.9
2,"{'id': 3606646, 'resource_state': 1}",Morning Workout,0.0,2260,2260,0.0,Workout,Workout,,Suunto Race S,18577889273,2026-05-20T06:07:53Z,2026-05-20T07:07:53Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,3,0,1,0,"{'id': 'a18577889273', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,27,True,85.3,119.0,False,True,27.6,27.6,19684193949,19684193949,6a0d58cc68535a2af6c2a9c5.fit,False,0,0,False,4.0,,,,,,
2,"{'id': 3606646, 'resource_state': 1}",Obrigado a senhora do tuc tuc,33592.3,3850,3887,165.0,Ride,Ride,10.0,Wahoo ELEMNT BOLT,18581221188,2026-05-20T11:33:31Z,2026-05-20T12:33:31Z,(GMT+00:00) Europe/Lisbon,3600.0,,,,7,8,0,1,0,"{'id': 'a18581221188', 'summary_polyline': 'a|gkFpxjw@Nq@C}C_CsIGwDLm@b@k@`Am@xDUPQFi@i@cBEs@HaCh@qCRMfBU|As@v@ML]O[q@s@m@[qAiAMU?[`@k@zE{DlAWv@PzCdBvAXhErBf@F|CpAbBV`BHXUdBPb@Ox@@jA^|@JjA`@~BbBj@Nj@Cl@Ub@e@Pg@XOzBo@hAAt@URYf@qA`@[r@Vj@`ABhAmA`Gc@`DYrEEbCB|VyA~d@mAnf@]zHk@fDgFnImAhC_@jBStFFtA`@fBzCjFb@tAHdADtGz@dEPbDKhBg@lEFhD|B|L~@rGNzARlGLx@lAxG|BlHZhBBnAIr@sApEWxDaAd]Z|KJ|@n@pB`DrEv@hBVfBf@xGd@|A`BrCj@xARlAZ`Fd@zArGpLhAbAzCpAl@l@b@v@`F|NfC~K|AfGpE|JdC`D`HxF|@rAv@hBr@`D`EfUV`FUrK@lATxBz@rCx@vAh@l@lN|MhW`Ql@r@p@lAn@vBr@vD\\bE@xYK~B[bBi@|@B`Bi@lCcRpi@i@xCuAzLg@`BJ\\V@Rm@@aBxAwLl@yC`Rmi@d@kCf@{A@}@d@sDFyDE_SMmDMuAwAeHg@iA{@sAy@u@mWaQyMuMk@q@m@kAi@gB[cCAqBPwEDuCW}E]eC{DwSq@eCu@_Bu@cA{GsFy@aAsAwB_CaFoA_DkE}QkGoQmAwAoCgAgA{@o@_AqE{Im@kB_@}ESkAi@yA}AqCg@}ASeBUwD_@cCi@qA_DkEk@yA]qCQkF?iDjA__@\\uBbAeDH{@A_AM_AuCsJ[}Au@}EY}HiAuHyBqL?gB~@oHD}ASmBqAgFGqAAgEKgAk@sBaDqF]qB?wANmD^eCt@iBrFgJj@}AVgBrBcy@fA_]?gYTeE^iDjA}F|@wC|O{\\jAaDjAaE~BaMH}BE{BaCyk@q@uGaAkHGEKFXv@vAbN`Bt_@F~DXtED|BGjBOvAcBhI[v@m@vCc@xAeE|IsLvWeAhFc@`Dc@~EMnC?lY_Bjg@kA~e@YpGo@hCcGzJWTM@QO?cAO_@}@JuB{@qADk@Xu@bAqAjDu@ZwHeAqG]kByAoAWc@H]ZSd@e@bCWd@s@j@qAZwCUa@Y_FaIcCoCO[q@iC_@{BMeACiBHuB\\uAf@eAIcAq@wBm@w@IWcD_EmC_K', 'resource_state': 2}",False,False,False,False,everyone,False,b16394595,"[38.712715, -9.23708]","[38.714627, -9.239756]",8.725,20.1,29,True,139.8,176.0,False,True,117.8,26.6,19687571284,19687571284,2026-05-20-113331-ELEMNT_BOLT_367A-28-020260520-6-v6t81r.fit,False,3,0,False,71.0,89.0,144.9,573.0,166.0,True,554.8
2,"{'id': 3606646, 'resource_state': 1}",Expresso da madrugada 🚂,74363.9,8647,9139,647.0,Ride,Ride,,Wahoo ELEMNT BOLT,18591505281,2026-05-21T04:30:44Z,2026-05-21T05:30:44Z,(GMT+00:00) Europe/Lisbon,3600.0,,,,96,10,0,3,0,"{'id': 'a18591505281', 'summary_polyline': 'cnhkFpdkw@gGoB_ElBgDkGoN}H}PpAeI}@v@eO|BsJpAgAbIp@zCsAtH}YxG_KsNwMsC{JmJ}S}EqCqBwGaLmDsAgCcCKk@eBj@nBbC`@HpCnHn@vExCpA`G`FvB|N~_@zMtNz[|HnJtAvDdDvFiG|AYpVrJbFnAlIOnGtClLoC~AsBxA|@LrAkCtQAr\\eEnuAy@~DyGbMcA~Jh@lDfE|IHzHjAhKm@|LlEhWj@fKfFrTyBlOcAr\\b@hMjGtLdArKlD~HbB|KdGdLrHtF~F|PlE~QrEfKrLlLhBjDxF`ZDxUvAnG~PrQpXlRtBvEpAjJAn\\oAjFr@D}@QWzEgRfj@sDdTcAdR|CxQm@hHcFpIoHdFoAtBeAhHoEbIaAvGc@zLgBhHcIjJ}GfQ_MpL_EnJ_EhPGlSi@xEeP`g@kPpZwBtHyLbYWjEd@jIc@vBy@t@kEC{w@kD}NlCgOIy[hYyDpAmz@uIuTkGmAoBuCByRwFo@{AyDo@yh@oTqQiKaE|@_@|ATjBk@n@os@aQq_@qFsf@yY}bAec@_PuI{AoB}EtCoSBgCs@qLlDmFxIUbIyB`KoF~@mA|FsFhAaCdCmHrCoA]eCyEl@uHGoJy@oEc@_WqFcOr@}Q}@wV`@kCxEeJp@eDMqEcCaJTyClKsLtE_R`EkD~C_FrCcPb@eKgA_ViHyAaLkHqScIlCqDi@aMeAwR{@oCJsH][tCeFjCiPnBqDvAu[hDgOTsLrDqG`DwC`Sj@pGUnBcA`BiI_DqGdAiElEaCpB{CfLi@dDsEtEaMbBcHsBeJBmBnJyWfH_MpAkd@pA}BlDaAjDiShK_R|B}BtCyAhPqBrFsDx@mXcAyPmAiEp@uPeAyNRmAfBq@fBiRrC{@lIfDzBFtIcGvM}EbFgE~GaDfC_Ha@gKdEyHzBaBlFaAzJ_IKuFcBqIm@iLvByF@sJvA_KzBmHhFcIpK_F{AaHg@yQ{EkMPeJ@cNbFyM|DkYrAy@_@mBlAeIjDyKxD}UjCsAYiF`DoPpHsXc@oQtFea@Wg@`B_AFj@hCJdFiQ~M^_@kTxA{NdEQ|@w@fC_IcAcBbAaDvXik@tFuDtJsC~A_CUwCfEeGdBa@tEn@dEoEpDzAnBs@hGvIPlC{A`EdAlCvGnC`HqBvCNfHxKdJrClReBjZpEz`@eM|IJnNbCpKxC`E`DdKfVxCbLrEhY|Epj@xArb@jJr~@pCfn@KbIkE|RwQ~_@kDq@eCdCcFl@qCkAq@vAFdB}DeBkUsDeSmKkJnH}KyC}AiCu@HsFd[`AlFcBtL~@|CrKuFt@l@j@|C', 'resource_state': 2}",False,False,False,False,everyone,False,b16394595,"[38.712811, -9.23709]","[38.711924, -9.235107]",8.6,16.46,15,True,152.7,185.0,False,True,301.0,20.6,19697991633,19697991633,2026-05-21-043044-ELEMNT_BOLT_367A-29-020260521-7-7y8zgs.fit,False,48,0,False,282.0,88.6,165.7,696.0,186.0,True,1426.5
2,"{'id': 3606646, 'resource_state': 1}",O Velho deu cabo de nós!!,102068.0,13193,15103,1392.0,Ride,Ride,,Wahoo ELEMNT BOLT,18633405762,2026-05-24T06:24:33Z,2026-05-24T07:24:33Z,(GMT+00:00) Europe/Lisbon,3600.0,,,,59,15,0,3,0,"{'id': 'a18633405762', 'summary_polyline': 'mlhkFdskw@yEdDhAjDkIcUfCwEmDnBwDaGiN_IaQpA{]{Ce]gAcDr@a@pFeSsUyKfGwWrJyHnHcRqNgg@TcVpHa@tEoJxRaBdWsB~DvCj[kA`FaIdGcJnAkImAmOeFyOvHwLlAaOmCw]oVeCiFeHuIcMyFeHBwBeEeHfGob@d@mH}FkA{L}OAcQuFkOjRsI{AqFjHqUvKoIbTcAfNwH|R_Os@eBoIiJ]oG~EiK`e@oDfCuN~Y{C~D_E{CqEpHsDb@sG~QiF|AaA~ByRkNiS~WmPtBuCgEcHkDcSsHgEwRaIeJ[aDgBNaBlUoL|[kObLqLdQwTbM}KLoDhN}P`QkDy@eLrJrCrH`@xRvLlDrEnGhGvSDxNgOo@aHsEcKrJ{WkBmZxH}EkCuCkGsWBeHoF{A|E|DlO~C_@~@lBwHzGkNx@{FbJsX\\_AcFkLeCeQdCqO|Mg[`K}_@kPmMtBwFpDuHaCwVxHyChCwC|GwCdSgPpJMiJeTeNs\\gCeGbCEdE`FhQrAdZrLnSwBn\\mb@XgXxS{Z{CuTnBwTnn@eSb]}Ila@{Bd]}b@f_@mKtTkIrc@_KrYwAfb@n@zKjWlq@bPbTvDnRrHbG{B|ZoIzIsF`RiLmDg`@dLwXb]gD|J{SvImO|Slz@|IlUQv_@kXrGcK|e@pFfUiEfF`AnHsD~FxFtF}BrBjCzD^tLcDtCmIvGyCiHuPkC_D`AoCjJsFiDyGh@{RcDaI~KeExEiHu@}QxOrKhOMpI|Drb@cUvN}RpLoChWc]fv@qIzRwJ|PuC|F~Ja@`SrBzDpFn@zBcDdGnLtMI`FfPrFmB~FxBpHkDnLbAbOvOrPtGxGfKfEf@lKwFbGtHtPnC~DrFld@DlOyG~_@m\\fj@u]nEwEzOqc@jc@eVnXwHnXq_@tNqEb^jF`JyJjWkBjNvAvL_HjHu@xFv@z^rThDxF|Dv@hAfQ|AvIl^n[fB~@b@qDSnCtEt@pDnFhQuFt@dD~FlAj@wDt@lCfBqCIgFzB|B|CkExHbB`MoCZ{DnADlGjAzPfIjAjBsAbBz@tF`DzI{AP|Ay@kEiOdAcDg^oQP}DnJeR~H}FvxA|p@rb@~VzxAbX`e@hMbUfKxClHfJsDjl@hQnE|MjId^}C~JbA|ImKnIvYpH`AuK_C_XzBc[sAyD_JsHMmCbk@~E~`@u[t[mAxCjJhPd@nh@gChDwGBqLjMyXtGkVnJeRpOwe@hAi\\nHaWlOsPvG{PzH{IrE__@`E_HdB{JvQgRx@aI}CcVzEeb@vTsq@n@{e@sEyPcYqRyOaP_BwGRyM', 'resource_state': 2}",False,False,False,False,everyone,False,b16394595,"[38.713024, -9.237679]","[38.68581, -9.306576]",7.737,19.46,18,True,150.5,181.0,False,True,443.8,22.4,19740732539,19740732539,2026-05-24-062433-ELEMNT_BOLT_367A-30-020260524-33446-h3st1t.fit,False,21,3,False,393.0,84.0,156.2,696.0,183.0,True,2060.6
