resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,device_name,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,average_temp,average_watts,max_watts,weighted_average_watts,device_watts,kilojoules,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score
2,"{'id': 3606646, 'resource_state': 1}",☀️,29063.7,3559,3634,140.0,Ride,Ride,10.0,Wahoo ELEMNT BOLT,17840345125,2026-03-24T12:23:42Z,2026-03-24T12:23:42Z,(GMT+00:00) Europe/Lisbon,0.0,,,,0,13,2,1,0,"{'id': 'a17840345125', 'summary_polyline': 'kkhkFzkkw@oBc@YOOUKe@A_Bu@eEPm@d@g@b@aA@qAD_@lAoDDg@AOYg@WeCDs@a@kBDaAZsBj@_CHs@Iw@_@_BDgCTsBzCgQLi@P[`@K|Aj@rEl@lB|@pA~@XDf@q@hEeEv@Uj@@rGlCzFpClEbBdAJxAI~K`BjEnBf@LhAOv@{@j@W`Gy@POPo@Xc@b@[^H^^Z^Lb@Ah@w@dEs@fF[fFEjEDtR]pJ_AlZ}Adq@W`Bg@tAaF~H_AjB[lAQlASzEHbBb@`BvC~E\\x@Nr@D~@BdGp@lDTvDGjBi@tE?xAHfA`CnM~@pGLxAPbFZhCv@jEfCvIZlB?dAGl@oAfEOnAGpBELaAv\\DtCXpGX`B`@hAxCdEv@dBVnAb@rGNz@d@zA~AnC`@fAThA^bFd@fBpGpLvAdAjCfAn@l@Zj@nF|OxE`Sz@|BlCzFfAbB|AdBxErDv@v@`AxAr@bBXhAdCzMxAxIPxBD~BU`I?fBHnAPfAr@~BtAvBxNjNrWjQj@p@l@hAd@rAXvAp@tDL`C@vYItC[xAk@~@Eb@BhAg@bCgRhj@_@lBuAjMK`@a@z@D^JHXCL]@}ApAsLn@mDzQ_i@r@kD^eABqA\\uBJmC?sTQyFcAeG[oAc@gAsAmB{WqQeN{MsAgBw@yB_@{CAoBTiHAqBM{Bq@aFmDoRc@cBq@aBaAwAo@o@mFeEsAaBy@uAqCcG}@aCoEcR}FuPa@u@y@w@yCqA{@s@}@uAoEuIc@aB]mESoAg@{AaBwCg@cBSkBUqD]sBu@gBgD{Ea@qAOcAWkH?gCbAs\\FwANuAtAyEH_AAm@YkBsCkJcAaGKaAYcHgAsHqBcLC}@B}@~@qHBqAO_BeA{DQiAGqFGkAUmAYq@_DqF[yAGsATqE^}Bn@aB`GwJ`@qATwA~Awo@|Agf@E_UD_DXyEd@oEb@wBv@wCDq@K_@_As@k@WYAq@\\{@pAa@ZiBPcBb@k@IQi@WOqABWf@I^FnAGJW@}DaBsCc@}D[qCCcEoA}BoAqBq@q@e@y@WsBuA_CgA]WUg@{@Nk@dAeEnDqAZSCkD_BcDg@aAWs@c@[sA]MUNKXKl@?|@Ov@q@zBOTUxAWj@QvCm@vBg@nC?l@f@p@Nb@Jl@DdAUfCkA~FCdBPxANZPBj@[`EyCvBu@h@IZDh@l@tAnI', 'resource_state': 2}",False,False,False,False,followers_only,False,b16394595,"[38.71236, -9.238485]","[38.712203, -9.236107]",8.166,19.16,87.3,23,137.6,385,148,True,489.0,True,139.0,159.0,False,True,75.0,-3.6,18939798290,18939798290,2026-03-24-122342-ELEMNT_BOLT_367A-13-020260324-5581-u4ivu2.fit,False,0,0,False,64.0
2,"{'id': 3606646, 'resource_state': 1}",Iam bravos 🫡,52373.9,6549,7394,497.0,Ride,Ride,,Wahoo ELEMNT BOLT,17850186370,2026-03-25T05:57:04Z,2026-03-25T05:57:04Z,(GMT+00:00) Europe/Lisbon,0.0,,,,18,17,0,3,0,"{'id': 'a17850186370', 'summary_polyline': 'q}gkFlojw@_A_HEeEjBgBtDqA`AgK?aChCOpAo@Li@uEmDs@qBaFkB{DQaBmAa@cBoAX_Cm@qDBwDeBeH{@eOiNwCuG_@yCk@E?|@xDdJlJzInAnChK~A`EhBdF\\rBdBpAKlGjAdFdDdFiG~AWbS|InIzBvFU~C`@lEtB`AK|AqArFs@vBaCn@Hx@zAkClU?dYcE~vAu@tDyHdNk@fIf@dEdEtIR|IdA`Js@zHFzCdEjVbAzMpE|QI~BiBzHeAz^^nMp@lC|EjIfArKzD~IbA~I`GbLzAxA`DrAhA|A~FzPtEtRvEdK~B|CzGrFrBtD|Ff[TvHUhJvAfHvPfQfW`QhCxDvAnGZpDCx[a@|Cs@tAj@`@v@oGH}UY_IaBmIaDqEmWgQoMmMuAuBiAaGT{LY_G}F{ZsByDuGiFeDwEwD_JuEoRmGuQoAyAqE}BmGiLcBmLaDaHiA}K{E_Iq@uC[aLhAa_@T_CrAsEDmBcF}Sq@gLyDqUCcBfAaLgBsIOaIi@}BkDaGY}Ev@sHdH}Lz@yDzDmuA@iZr@uJxCuLtRkc@rDoR@uEc@cG}b@yGc@RgBzGmBfCuDvB}Dd@gu@uMcCkBo@w@UkC^kB|CcHBoCe@Wk@jBy@`@oCq@}AiBcCiGwK{J[iAPy@fKmM`JcI^wA_@qCk@iAu@YkLzA}BQ_CoAcJ_I]s@Y{Hu@yCiBsBiG_C{@gAG}AhA}GQgCsOs[g@kC_At@yAtCyBtJMrI|@zFExAaFpCsBc@e@h@h@hCM|JRhFhAhG_EnBgC`FUhE`AlKc@zAy@ZqXcFo`@_OqGeGiAyBsBeHgD{DOqCnB{GkA}GXoGs@sDkCyCu@gCU{BXiE~B{GvAkApAFpCdCv@HbAg@zHuSzA_H{H[{Hv@oBkAo@wAUsB]GwEjFeEzByCzIiEl@c@l@y@pGSrLNzJs@XuKq@g@d@oBvGuALcBe@w@h@cA~FH~B_F|\\KjCXdMoIj]cBvMkDvBLpDoBvNwAnH}CbKsAfImAtAkIxCt@bEZ`H{AvKg@lKH`Ko@jFt@|FjEbJf@zQn@|Bt@NhK}CjQNjIt@pIq@jNdLfFpAv@sC~@kBvC{BxUoJbEgEvCi@zB`@tNpPtD|KtB~HjEj@~H}@`DrApDJz@`AL~B]dB}DjHmAxEiBhBWzAx@hPlD|E~DjBf@oGEwDXaA|I}HhGjBhAaDzE_CbPdAf@`AdAdJdAfAlATvOeF~RgBnCcBxQyGBk@eB}FeFwFtCiGi@iA', 'resource_state': 2}",False,False,False,False,everyone,False,b16394595,"[38.712078, -9.23604]","[38.712215, -9.236396]",7.997,18.12,86.6,10,156.0,564,176,True,1017.2,True,150.1,175.0,False,True,171.2,1.0,18949662062,18949662062,2026-03-25-055704-ELEMNT_BOLT_367A-14-020260325-4918-6ab7tv.fit,False,11,2,False,194.0
2,"{'id': 3606646, 'resource_state': 1}",🌅 💥,58991.5,7795,8166,671.0,Ride,Ride,,Wahoo ELEMNT BOLT,17873929589,2026-03-27T05:42:08Z,2026-03-27T05:42:08Z,(GMT+00:00) Europe/Lisbon,0.0,,,,7,12,0,2,0,"{'id': 'a17873929589', 'summary_polyline': 'omhkF`dkw@yEq@q@iAC_AhB_KjBkEk@iEfBiJQcI|B}KjAkIzI`ApEtCrFaGnBUnQbJbHpAfJ[`Cl@tExCx@IzAuAlG}@nAuB|@Vr@tAkBtM[|F?bY{DpvAu@pDyHbNs@nIh@~DhE~ILpI`AnIk@zHB|CdE~Vh@xJhFhUEvBuA|EUhDaAp\\b@dNx@hCnEjHbApKtDlItAjKtGxL`FhChAxApFlOdFrTbEbJvCzD|GrFrB~DtFb[RbGSxKnAnGhQvQ~WxQtB`EbBjKQj_@cArC[lEsRtj@yBzPk@jBDbBqAvN`DlRg@vG}@xBoEtFyHnFy@tB{@fGcCjBDj@eAtBw@vEw@fPcBdHmIvJwGxPuL~KqEnKsDlOIjTo@zEkE~MsCtG{DpNcP~YoCtJ_MzWQdDp@pKy@dCySS_e@aBsDk@mNnCiOWq\\zYqDnAeh@eF_Ao@uAZ{L_B_TiGoAkB{CCmDoA_@f@mG}CeDg@o@}AoDo@uD}B{IoCqXgLaMeGeC}BeEx@a@pARhCa@ZkbAsU{M_AqEsAyb@wWul@cW{DkBm@}@}AKcLeFeOgIuAcBcClBwBf@kSEwBq@eDbB{GzAkEjH]`JkArHg@vAkAl@wCAg@h@WbDi@bAkF|@aCjCeIpC}DyF{HaAgEqDaDqAwIwKqI{G{@sHJ_KqAaEuDaAeBmCn@uEDiBqDoS}CeGmFeGo@_BiNwJs@sB_BeAmB_GCcCcBuCkGyU_T}P|_@siA|By@fM`APg@WmBL}Jp@uDx^yOpN{PpBcA~HkA`DcFxBuJ^eEpB{DbBy]xC{LVkLzD}GlByBlAg@hD`@`Dc@|Dt@zHQbCu@vBqI}CuGbAiEhEgCnB}CdKStDgEhD{HfDgLIyBiBiGDuBlLu[nFyInA_d@zA}BdD_AdA_DzAcMpL}SzEiDjPuB`FkCf@uA|@qRhAu@zCRzA{Bn@oFfKaHjJp@dBz@~AaBjHE`OkEfHnAbBInBmBjAqGhOCb@U@sBbAa@`K_AxKWnByBpCqI|B}Ax[uA|Dr@dC|BLm@}@qFuBkHAmI\\{@bErBtDvEdGzEbBN~HsA`I|BrBcAvBqGxIcDnIwFzJvAhH[lGmDnMyLpMWpCqG`BiGr@}V`De@f@y@HyL_DaD_A][yAoExDWtBq@nAiAZa@vAsKaCsCsCy@mCg@cO`C}CpAaFnDyGXqBMyBeAcBiEE}BeAaIZeEk@mEoOZeBSgDZo@fWvBvHgAfQhAvAt@zITxMoAnDp@tJhGxCtDt@vCbAaAnCkA`Ht@', 'resource_state': 2}",False,False,False,False,followers_only,False,b16394595,"[38.712719, -9.237204]","[38.71257, -9.236854]",7.568,15.74,84.5,10,147.5,707,176,True,1151.0,True,146.0,179.0,False,True,285.2,16.0,18973448620,18973448620,2026-03-27-054208-ELEMNT_BOLT_367A-15-020260327-7-dhuxrv.fit,False,4,0,False,194.0
2,"{'id': 3606646, 'resource_state': 1}",Ritmo animado 🥁,89066.1,10806,12457,769.0,Ride,Ride,,Wahoo ELEMNT BOLT,17885902278,2026-03-28T06:52:53Z,2026-03-28T06:52:53Z,(GMT+00:00) Europe/Lisbon,0.0,,,,67,17,0,4,0,"{'id': 'a17885902278', 'summary_polyline': 'aohkFrckw@yDa@{@eBhFeReAuCdCyKOgHrEwWxPpEvIkGdUrJjQxAxFrCzLwCbB}B|AlA{BpTEv\\yDnuA_JfReA`KrFrOrAxTc@|MxD~Tn@lLdF~SgBfLo@lm@vGzNfAvKnDbItA~JfGlL~H~FbMvc@tEdKxOpQbGx[CzSpAxG~PrQbXtQ`D|Hx@tHOd^iD`PaPxd@gDtTmAnQ|CpQUnGcGbKyJ~HoAbIaEzGoBvVgB`HaI~IwG~PuMhM{DnJsDzO{@xZuP~g@gOlXaCzIgMhX\\xPuAzCc_AqDkMnCqPAo\\pYyD|@kz@{IyRyF{VaJmCGsGvDkA}FcH{Dip@_Rf@cFgAcBmBv@g@vEus@cQ}a@wF}c@gYodAad@eQyKyFjCyWo@gLrD}EtHgCfVaFp@gDfGeRzIuE{FqEg@RiCM~B{DlEbApI_GtDeAzD|@hJrCXFpAoClBiFH}A~KhAjEfBzAvCh@zCiCtAj@HrPpAlFfB?nEkE~@b@oHvQe@zIbHd\\q@~E~GvPjCxMhBfY{AtGzCvCh@|C}A|OsHbP_QzWwBrIb@lFlFtOtIjJ|BrG~FzGiAjEh@`MqExH~FfKoEtNeInDwBxCoBjJDlGbIxN_DfHaAzJj@tIuAnG~Ah@tEmKpCNdFdMjNzKkDdL|CrFrI[fGwHnPeGRyE~DaJ_AuErKbFbMp@|@fBy@hCt@jF}@vGjFzEfJpS~FdDqF|JJbFtLLhI`M~BdAbRyElPzDx@kAM}EkEaMxEqLfMtUfYsAhH{KpM_IfA{FlDoD_A}GZyCnJUrD}C`AkHzEmJ}GmFAoBvEGrEsF`E_@pC{F|J|DfBy@fAaKuEmLhD_Gy@eHxWGlFjE|KOpJ|L`XbFrFzEvE^tHhEfA~DU`LrCxFhBfQtJjWxJtFbCxV~BxFpEhAtIsAzH|AlKlQlLnAzTnNtMlN~PdHtJhAbGiA~EsD~NsZxHwJ~Vo~@zVmm@z@yKBcj@eBcQB}t@pBuJbSqZ~@sLdGmSp@mY{AmEuGuFqHiBcD|@aDiHgGbEkEuD}HrFgE}@uCkDwEot@uD}PwEaFqAeEGsPvD}JXed@vCoHBaMjMwX`G_UfKqSrO{e@jAy\\xGeUxOuQtGsP`IeJpBoH`BgUnE_IvAkJhJ_HxF_Jl@iHsCcOA_GbF_b@rTsp@jAeU]aNkEuQeYcS}PuQgAwFEmUuF}Y{QuUwR_n@mHaFcGeLwAkKmDkIcAgKoGmM]}Kz@c[`CaQiFwTiFmb@bAeOeBkIU}IqFcO~@uJfJ}RxDyvAD{[vCsTsBiBcDpCeFr@qBgAyAxDyUoEcXyMmJjHoKyCeCiCsGn[bApHaBhKr@fDjMwFvBxL', 'resource_state': 2}",False,False,False,False,everyone,False,b16394595,"[38.713085, -9.237554]","[38.712237, -9.23643]",8.242,18.5,88.2,15,157.4,815,179,True,1696.7,True,156.4,183.0,True,True,283.4,2.6,18985496708,18985496708,2026-03-28-065253-ELEMNT BOLT 367A-16-0.fit,False,35,2,False,407.0
